scheme_code,amc_code,amc_name,scheme_name,scheme_name_unique,date_of_inception,asset_category,asset_sub_category,option_name,plan_name,risk_profile,risk_rating,benchmark,nav,nav_date,fund_size,fund_manager,isin_dividend_payout_or_growth,isin_dividend_reinvest,bse_txn,bse_code_payout_or_growth,bse_code_reinvest,expense_ratio_s_d,objective,scheme_doc_url,riskometer,vr_rating,final_benchmark,exit_load,txn_info,row_num
119415,AMC45,Baroda BNP Paribas Asset Management India Pvt. Ltd.,Baroda BNP Paribas Liquid Fund - Direct Plan - Growth Option,Baroda BNP Paribas Liquid Fund,31-Dec-12,Fixed Income,Liquid,Growth,Direct,Conservative ,0.6,CRISIL Liquid Fund Index,3031.3749,2025-06-11 00:00:00+00:00,11336.6647,Vikram Pamnani,INF955L01AL0,,Y,BPLQD2-GR,,0.17,The Main Objective Of The Scheme Is To Generate Income With A High Level Of Liquidity By Investing In A Portfolio Of Money Market & Debt Securities.,https://www.barodabnpparibasmf.in/downloads,Low to Moderate,*****,AUB3,"{'exit_load_period': 0.0, 'exit_load_rate': 0.007, 'exit_load_period_remark': '0.007% for Day 1, 0.0065% on Day 2, 0.0060% on Day 3, 0.0055% on Day 4, 0.0050% on Day 5, 0.0045% on Day 6, NIL on or after 7D'}","{'min_invest': 5000.0, 'min_invest_sip': 500.0, 'min_invest_x': 1.0, 'min_invest_sip_x': 1.0}",1
152491,AMC21,Kotak Mahindra Asset Management Company Limited,Kotak Long Duration Fund - Direct Plan - Growth,Kotak Long Duration Fund,06-Mar-24,Fixed Income,Long Duration Fund,Growth,Direct,Moderately Conservative,4.0,NIFTY Long Duration Debt Index,11.1074,2025-06-11 00:00:00+00:00,190.5737,Abhishek Bisen,INF174KA1RF5,,Y,KO1219D-GR,,0.34,To Generate Income / Capital Appreciation Through Investments In Debt And Money Market Instruments. There Is No Assurance That The Investment Objective Of The Scheme Will Be Achieved.,https://www.kotakmf.com/Information/forms-and-downloads,Moderate,,AUB2,"{'exit_load_period': 0.0, 'exit_load_rate': 0.0, 'exit_load_period_remark': 'Nil'}","{'min_invest': 100.0, 'min_invest_sip': 100.0, 'min_invest_x': 1.0, 'min_invest_sip_x': 1.0}",1
151420,AMC21,Kotak Mahindra Asset Management Company Limited,Kotak Nifty SDL Jul 2033 Index Fund Direct Plan Growth Option,Kotak Nifty SDL Jul 2033 Index Fund,13-Feb-23,Fixed Income,Long Duration Fund,Growth,Direct,Moderately Conservative,4.0,NIFTY SDL Jul 2033 Index,12.4857,2025-06-11 00:00:00+00:00,213.2583,Abhishek Bisen,INF174KA1MJ8,,Y,KO288D-GR,,0.22,"The Investment Objective Of The Scheme Is To Track The Nifty Sdl Jul 2033 Index By Investing Insdls, Maturing On Or Before July 2033, Subject To Tracking Difference. There Is No Assurance Or Guarantee That The Investment Objective Of The Scheme Would Be Achieved.",https://www.kotakmf.com/Information/forms-and-downloads,Moderate,Not Rated,AUB7,"{'exit_load_period': 0.0, 'exit_load_rate': 0.0, 'exit_load_period_remark': 'Nil'}","{'min_invest': 100.0, 'min_invest_sip': 100.0, 'min_invest_x': 1.0, 'min_invest_sip_x': 1.0}",1
149865,AMC21,Kotak Mahindra Asset Management Company Limited,Kotak Nifty SDL Apr 2032 Top 12 Equal Weight Index Fund-Direct Plan- Growth,Kotak Nifty SDL Apr  2027 Top 12 Equal Weight Index Fund,11-Feb-22,Fixed Income,Long Duration Fund,Growth,Direct,Moderately Conservative,4.0,NIFTY SDL Apr 2032 Top 12 Equal Weight Index,12.9174,2025-06-11 00:00:00+00:00,3006.3909,Abhishek Bisen,INF174KA1IR9,,Y,KO269D-GR,,0.2,"The Investment Objective Of The Scheme Is To Track The Nifty Sdl Apr 2027 Top 12 Equal Weight Index By Investing In Sdls, Maturing On Or Before Apr 2027, Subject To Tracking Errors.",https://www.kotakmf.com/Information/forms-and-downloads,Moderate,Not Rated,AUB7,"{'exit_load_period': 0.0, 'exit_load_rate': 0.0, 'exit_load_period_remark': 'Nil'}","{'min_invest': 100.0, 'min_invest_sip': 100.0, 'min_invest_x': 1.0, 'min_invest_sip_x': 1.0}",1
151427,AMC1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life CRISIL IBX SDL Jun 2032 Index Fund - Direct Growth,Aditya Birla Sun Life CRISIL IBX SDL Jun 2032 Index Fund,13-Feb-23,Fixed Income,Long Duration Fund,Growth,Direct,Moderately Conservative,4.0,CRISIL IBX SDL Index � June 2032,12.4704,2025-06-11 00:00:00+00:00,158.9029,Bhupesh Bameta,INF209KB14S0,,Y,BS119Y-GR,,0.22,"The Investment Objective Of The Scheme Is To Generate Returns Corresponding To The Total Returns Of The Securities As Represented By The Crisil Ibx Sdl Index - June 2032 Before Expenses, Subject Totracking Errors.",https://mutualfund.adityabirlacapital.com/resources/forms,Moderate,Not Rated,AUB7,"{'exit_load_period': 0.0, 'exit_load_rate': 0.0, 'exit_load_period_remark': 'Nil'}","{'min_invest': 500.0, 'min_invest_sip': 500.0, 'min_invest_x': 1.0, 'min_invest_sip_x': 1.0}",1
153102,AMC11,Franklin Templeton Asset Management (India) Private Limited,Franklin India Long Duration Fund - Direct - Growth,Franklin India Long Duration Fund,04-Dec-24,Fixed Income,Long Duration Fund,Growth,Direct,Moderately Conservative,4.0,CRISIL Long Duration Fund Index,10.4059,2025-06-11 00:00:00+00:00,27.045,Chandni Gupta,INF090I01XY7,,Y,FR986-GR,,0.31,"The Investment Objective Of The Scheme Is To Generate Returns By Investing In Debt And Money Marketinstruments Such That The Macaulay Duration Of The Scheme Portfolio Is Greater Than 7 Years. However, There Can Be No Assurance Or Guarantee That The Investment Objective Of The Scheme Would Be Achieved.",https://www.franklintempletonindia.com/investor/downloads/fund-documents,Moderate,,AUB2,"{'exit_load_period': 0.0, 'exit_load_rate': 0.0, 'exit_load_period_remark': 'NIL'}","{'min_invest': 5000.0, 'min_invest_sip': 100.0, 'min_invest_x': 1.0, 'min_invest_sip_x': 1.0}",1
151179,AMC2,Axis Asset Management Company Ltd.,Axis Long Duration Fund - Direct Plan - Growth,Axis Long Duration Fund,21-Dec-22,Fixed Income,Long Duration Fund,Growth,Direct,Moderately Conservative,4.0,NIFTY Long Duration Debt Index,1240.2599,2025-06-11 00:00:00+00:00,399.5718,Devang Shah,INF846K014L3,,Y,AXLFDG-GR,,0.32,"To Generate Optimal Returns Consistent With Moderate Levels Of Risk. This Income May Be Complemented By Capital Appreciation Of The Portfolio. Accordingly, Investments Shall Predominantly Be Made In Debt & Money Market Instruments.",https://www.axismf.com/statutory-disclosures,Moderate,Not Rated,AUB2,"{'exit_load_period': 0.0, 'exit_load_rate': 0.0, 'exit_load_period_remark': 'Nil'}","{'min_invest': 5000.0, 'min_invest_sip': 1000.0, 'min_invest_x': 1.0, 'min_invest_sip_x': 1.0}",1
152520,AMC16,Bandhan AMC Limited,Bandhan Long Duration Fund - Direct Plan - Growth,Bandhan Long Duration Fund,18-Mar-24,Fixed Income,Long Duration Fund,Growth,Direct,Moderately Conservative,4.0,NIFTY Long Duration Debt Index,11.082,2025-06-11 00:00:00+00:00,172.0106,Gautam Kaul,INF194KB1HY2,,Y,IDD395-GR,,0.25,"The Scheme Seeks To Invest In A Diversified Set Of Debt And Money Market Securities, Such That Themacaulay Duration Of The Portfolio Is Greater Than 7 Years, With The Aim Of Generating Optimal Returnsover Long Term.However, There Can Be No Assurance Or Guarantee That The Investment Objective Of The Scheme Will Be Achieved.",https://bandhanmutual.com/downloads/sid,Moderate,,AUB2,"{'exit_load_period': 0.0, 'exit_load_rate': 0.0, 'exit_load_period_remark': 'Nil'}","{'min_invest': 1000.0, 'min_invest_sip': 100.0, 'min_invest_x': 1.0, 'min_invest_sip_x': 1.0}",1
152515,AMC2,Axis Asset Management Company Ltd.,Axis CRISIL IBX SDL June 2034 Debt Index Fund - Direct Plan - Growth Option,Axis CRISIL IBX SDL June 2034 Debt Index Fund,18-Mar-24,Fixed Income,Long Duration Fund,Growth,Direct,Moderately Conservative,4.0,CRISIL IBX SDL Index � June 2034,11.3643,2025-06-11 00:00:00+00:00,15.2121,Hardik Shah,INF846K019V1,,Y,AXCUDG-GR,,0.2,"The Investment Objective Of The Scheme Is To Provide Investment Returns Corresponding To The Totalreturns Of The Securities As Represented By The Crisil Ibx Sdl Index - June 2034 Before Expenses,Subject To Tracking Errors.",https://www.axismf.com/statutory-disclosures,Moderate,,AUB7,"{'exit_load_period': 0.0, 'exit_load_rate': 0.0, 'exit_load_period_remark': 'Nil'}","{'min_invest': 5000.0, 'min_invest_sip': 1000.0, 'min_invest_x': 1.0, 'min_invest_sip_x': 1.0}",1
150484,AMC1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Long Duration Fund-Direct Growth,Aditya Birla Sun Life Long Duration Fund,22-Jul-22,Fixed Income,Long Duration Fund,Growth,Direct,Moderately Conservative,4.0,NIFTY Long Duration Debt Index,13.0588,2025-06-11 00:00:00+00:00,178.8276,Harshil Suvarnkar,INF209KB17J2,,Y,BS110Y-GR,,0.43,"The Primary Investment Objective Of The Scheme Is To Generate Optimal Returns While Maintainingbalance Of Yield, Safety And Liquidity. This Income May Be Complemented By Capital Appreciation Of The Portfolio. Accordingly, Investments Shall Be Made In Debt & Money Market Instruments.",https://mutualfund.adityabirlacapital.com/resources/forms,Moderate,Not Rated,AUB2,"{'exit_load_period': 0.0, 'exit_load_rate': 0.0, 'exit_load_period_remark': 'Nil'}","{'min_invest': 100.0, 'min_invest_sip': 500.0, 'min_invest_x': 1.0, 'min_invest_sip_x': 1.0}",1
153105,AMC25,Mirae Asset Investment Managers (India) Private Limited,Mirae Asset Long Duration Fund - Direct Plan - Growth,Mirae Asset Long Duration Fund,02-Dec-24,Fixed Income,Long Duration Fund,Growth,Direct,Moderately Conservative,4.0,CRISIL Long Duration Fund Index,10.364,2025-06-11 00:00:00+00:00,41.4152,Kruti Chheta,INF769K01NC9,,Y,MALDD1-GR,,0.1,"The Investment Objective Of The Scheme Is To Seek To Generate Returns Through An Actively Managed Diversified Portfolio Of Debt And Money Market Instruments Such That The Macaulay Duration Of The Portfolio Is Greater Than 7 Years. However, There Is No Assurance That The Investment Objective Of The Scheme Will Be Realized And The Scheme Does Not Assure Or Guarantee Any Returns.",https://www.miraeassetmf.co.in/downloads/forms,Moderate,,AUB2,"{'exit_load_period': 0.0, 'exit_load_rate': 0.0, 'exit_load_period_remark': 'NIL'}","{'min_invest': 5000.0, 'min_invest_sip': 99.0, 'min_invest_x': 1.0, 'min_invest_sip_x': 1.0}",1
120743,AMC14,ICICI Prudential Asset Management Company Limited,ICICI Prudential Long Term Bond Fund - Direct Plan - Growth,ICICI Prudential Long Term Bond Fund,01-Jan-13,Fixed Income,Long Duration Fund,Growth,Direct,Moderately Conservative,4.0,NIFTY Long Duration Debt Index,98.664,2025-06-11 00:00:00+00:00,1163.8656,Manish Banthia,INF109K017L8,,Y,8007-GR,,0.4,"To Generate Income Through Investments In A Range Of Debt And Money Market Instruments While Maintaining The Optimum Balance Of Yield, Safety And Liquidity.",https://www.icicipruamc.com/Downloads/sid-mutual-fund-new.aspx,Moderate,Not Rated,AUB2,"{'exit_load_period': 0.0, 'exit_load_rate': 0.0, 'exit_load_period_remark': 'Nil'}","{'min_invest': 5000.0, 'min_invest_sip': 1000.0, 'min_invest_x': 1.0, 'min_invest_sip_x': 1.0}",1
143704,AMC31,Nippon Life India Asset Management Limited,Nippon India Nivesh Lakshya Fund- Direct Plan- Growth Option,Nippon India Nivesh Lakshya Fund,06-Jul-18,Fixed Income,Long Duration Fund,Growth,Direct,Moderately Conservative,4.0,CRISIL Long Duration Fund Index,18.3673,2025-06-11 00:00:00+00:00,9762.1011,Pranay Sinha,INF204KB1YQ1,,Y,RLNLAG-GR,,0.33,"The Primary Investment Objective Of The Scheme Is To Generate Optimal Returns Consistent With Moderate Levels Of Risk. This Income May Be Complemented By Capital Appreciation Of The Portfolio. Accordingly, Investments Shall Predominantly Be Made In Debt & Money Market Instruments.",https://www.nipponindiamf.com/investor-service/downloads/scheme-information-document,Moderate,Not Rated,AUB2,"{'exit_load_period': 0.0, 'exit_load_rate': 1.0, 'exit_load_period_remark': '1% on or before 1M, Nil after 1M'}","{'min_invest': 5000.0, 'min_invest_sip': 100.0, 'min_invest_x': 1.0, 'min_invest_sip_x': 1.0}",1
148450,AMC9,Edelweiss Asset Management Limited,BHARAT Bond FOF - April 2031- Direct Plan- Growth Option,BHARAT Bond FOF - April 2031,23-Jul-20,Fixed Income,Long Duration Fund,Growth,Direct,Moderately Conservative,4.0,NIFTY Bharat Bond Index Series - Apri 2031,13.6253,2025-06-10 00:00:00+00:00,4828.9806,Rahul Dedhia,INF754K01LO0,,Y,EDO1D1-GR,,0.08,"Bhbharat Bond Fof - April 2031 Is A Fund Of Funds Scheme With The Primary Objective To Generate Returns By Investing In Units Of Bharat Bond Etf - April 2031. However, There Is No Assurance That The Investment Objective Of The Scheme Will Be Realized.",https://www.edelweissmf.com/downloads#Scheme-Information-Document,Moderate,Not Rated,AUB7,"{'exit_load_period': 0.0, 'exit_load_rate': 0.1, 'exit_load_period_remark': '0.10% on or before 30D, Nil after 30D'}","{'min_invest': 100.0, 'min_invest_sip': 100.0, 'min_invest_x': 1.0, 'min_invest_sip_x': 1.0}",1
150989,AMC9,Edelweiss Asset Management Limited,BHARAT Bond ETF FOF - April 2033 - Direct Plan - Growth,BHARAT Bond ETF FOF - April 2033,08-Dec-22,Fixed Income,Long Duration Fund,Growth,Direct,Moderately Conservative,4.0,NIFTY Bharat Bond Index Series - Apri 2033,12.535,2025-06-10 00:00:00+00:00,2338.4823,Rahul Dedhia,INF754K01RC2,,Y,EDO3D1-GR,,0.09,"Bharat Bond Etf Fof - April 2033 Is A Fund Of Funds Scheme With The Primary Objective To Generate Returns By Investing In Units Of Bharat Bond Etf � April 2033. However, There Is No Assurance That The Investment Objective Of The Scheme Will Be Realized.",https://www.edelweissmf.com/downloads#Scheme-Information-Document,Moderate,Not Rated,AUB7,"{'exit_load_period': 0.0, 'exit_load_rate': 0.1, 'exit_load_period_remark': '0.10% on or before 30D, Nil after 30D'}","{'min_invest': 100.0, 'min_invest_sip': 100.0, 'min_invest_x': 1.0, 'min_invest_sip_x': 1.0}",1
147857,AMC9,Edelweiss Asset Management Limited,BHARAT Bond FOF - April 2030 - Direct Plan - Growth Option,BHARAT Bond FOF - April 2030,30-Dec-19,Fixed Income,Long Duration Fund,Growth,Direct,Moderately Conservative,4.0,NIFTY Bharat Bond Index Series - Apri 2030,15.2135,2025-06-10 00:00:00+00:00,9768.0184,Rahul Dedhia,INF754K01KY1,,Y,EDFTD1-GR,,0.08,"Bharat Bond Fof - April 2030 Is A Fund Of Funds Scheme With The Primary Objective To Generate Returns By Investing In Units Of Bharat Bond Etf - April 2030. However, There Is No Assurance That The Investment Objective Of The Scheme Will Be Realized.",https://www.edelweissmf.com/downloads#Scheme-Information-Document,Moderate,Not Rated,AUB7,"{'exit_load_period': 0.0, 'exit_load_rate': 0.1, 'exit_load_period_remark': '0.10% on or before 30D, Nil after 30D'}","{'min_invest': 100.0, 'min_invest_sip': 100.0, 'min_invest_x': 1.0, 'min_invest_sip_x': 1.0}",1
149401,AMC9,Edelweiss Asset Management Limited,BHARAT Bond ETF FOF - April 2032 Direct Growth,BHARAT Bond ETF FOF - April 2032,15-Dec-21,Fixed Income,Long Duration Fund,Growth,Direct,Moderately Conservative,4.0,NIFTY Bharat Bond Index Series - Apri 2032,12.831,2025-06-10 00:00:00+00:00,4544.18,Rahul Dedhia,INF754K01NY5,,Y,EDO2D1-GR,,0.08,"Bharat Bond Etf Fof - April 2032 Is A Fund Of Funds Scheme With The Primary Objective To Generate Returns By Investing In Units Of Bharat Bond Etf - April 2032. However, There Is No Assurance Thatthe Investment Objective Of The Scheme Will Be Realized.",https://www.edelweissmf.com/downloads#Scheme-Information-Document,Moderate,Not Rated,AUB7,"{'exit_load_period': 0.0, 'exit_load_rate': 0.1, 'exit_load_period_remark': '0.10% on or before 30D, Nil after 30D'}","{'min_invest': 100.0, 'min_invest_sip': 100.0, 'min_invest_x': 1.0, 'min_invest_sip_x': 1.0}",1
151313,AMC12,HDFC Asset Management Company Limited,HDFC Long Duration Debt Fund - Growth Option - Direct Plan,HDFC Long Duration Debt Fund,17-Jan-23,Fixed Income,Long Duration Fund,Growth,Direct,Moderately Conservative,4.0,NIFTY Long Duration Debt Index,12.3398,2025-06-11 00:00:00+00:00,5732.2824,Shobhit Mehrotra,INF179KC1ET7,,Y,HDHLDDG-GR,,0.3,To Generate Income / Capital Appreciation Through Investments In Debt And Money Market Instruments. There Is No Assurance That The Investment Objective Of The Scheme Will Be Realized.,https://www.hdfcfund.com/investor-desk/product-literature/sid,Moderate,Not Rated,AUB2,"{'exit_load_period': 0.0, 'exit_load_rate': 0.0, 'exit_load_period_remark': 'Nil'}","{'min_invest': 100.0, 'min_invest_sip': 100.0, 'min_invest_x': 1.0, 'min_invest_sip_x': 1.0}",1
151185,AMC39,UTI Asset Management Company Private Limited,UTI CRISIL SDL Maturity April 2033 Index Fund - Direct Plan - Growth Option,UTI CRISIL SDL Maturity April 2033 Index Fund,12-Dec-22,Fixed Income,Long Duration Fund,Growth,Direct,Moderately Conservative,4.0,CRISIL IBX SDL Index � April 2033,12.5487,2025-06-11 00:00:00+00:00,367.5128,Sunil Patil,INF789F1AWX3,,Y,UTSLG1-GR,,0.16,"The Investment Objective Of The Scheme Is To Track The Index By Investing In Securities As Represented By Crisil Ibx Sdl Index - April 2033, Subject To Tracking Errors. However, There Is No Guarantee Or Assurance That The Investment Objective Of The Scheme Will Be Achieved.",https://www.utimf.com/forms-and-downloads/,Moderate,Not Rated,AUB7,"{'exit_load_period': 0.0, 'exit_load_rate': 0.0, 'exit_load_period_remark': 'Nil'}","{'min_invest': 5000.0, 'min_invest_sip': 500.0, 'min_invest_x': 1.0, 'min_invest_sip_x': 1.0}",1
151523,AMC39,UTI Asset Management Company Private Limited,UTI Long Duration Fund - Direct Plan - Growth Option,UTI Long Duration Fund,15-Mar-23,Fixed Income,Long Duration Fund,Growth,Direct,Moderately Conservative,4.0,CRISIL Long Duration Fund Index,12.1512,2025-06-11 00:00:00+00:00,233.4423,Sunil Patil,INF789F1AYB5,,Y,UTLDG1-GR,,0.5,"The Scheme Aims To Generate Optimal Returns With Adequate Liquidity By Investing In A Portfolio Of Debt And Money Market Instruments.However, There Can Be No Assurance That The Investment Objective Of The Scheme Will Be Achieved. The Scheme Does Not Guarantee / Indicate Any Returns.",https://www.utimf.com/forms-and-downloads/,Moderate,Not Rated,AUB2,"{'exit_load_period': 0.0, 'exit_load_rate': 0.0, 'exit_load_period_remark': 'NIL'}","{'min_invest': 5000.0, 'min_invest_sip': 500.0, 'min_invest_x': 1.0, 'min_invest_sip_x': 1.0}",1
118394,AMC16,Bandhan AMC Limited,Bandhan Bond Fund - Income Plan-Direct Plan-Growth,Bandhan Bond Fund - Income Plan,01-Jan-13,Fixed Income,Long Duration Fund,Growth,Direct,Moderately Conservative,4.0,NIFTY Medium to Long Duration Debt Index,70.609,2025-06-11 00:00:00+00:00,493.3894,Suyash Choudhary,INF194K01R51,,Y,DSSG-GR,,1.32,The Scheme Seeks To Invest In A Diversified Set Of Debt And Money Market Securities With The Aim Of Generating Optimal Returns Over Medium To Long Term Such That The Macaulay Duration Of The Portfolio Is Between 4 Years And 7 Years.,https://bandhanmutual.com/downloads/sid,Moderate,**,AUB6,"{'exit_load_period': 0.0, 'exit_load_rate': 1.0, 'exit_load_period_remark': 'Nil for 10% of investment and 1% for remaining investment on or before 365D, Nil after 365D'}","{'min_invest': 1000.0, 'min_invest_sip': 100.0, 'min_invest_x': 1.0, 'min_invest_sip_x': 1.0}",1
151214,AMC33,SBI Funds Management Private Limited,SBI Long Duration Fund - Direct Plan - Growth,SBI Long Duration Fund,20-Dec-22,Fixed Income,Long Duration Fund,Growth,Direct,Moderately Conservative,4.0,CRISIL Long Duration Fund Index,12.4771,2025-06-11 00:00:00+00:00,3005.3316,Tejas Soman,INF200KA16T4,,Y,SBD670G-GR,,0.3,"The Investment Objective Of The Scheme Is To Generate Returns By Investing In Debt And Money Marketinstruments Such That The Macaulay Duration Of The Scheme Portfolio Is Greater Than 7 Years. However,There Can Be No Assurance Or Guarantee That The Investment Objective Of The Scheme Would Be Achieved.",https://www.sbimf.com/en-us/offer-document-sid-kim,Moderate,Not Rated,AUB2,"{'exit_load_period': 0.0, 'exit_load_rate': 0.0, 'exit_load_period_remark': 'Nil'}","{'min_invest': 5000.0, 'min_invest_sip': 500.0, 'min_invest_x': 1.0, 'min_invest_sip_x': 1.0}",1
138443,AMC7,PGIM India Asset Management Private Limited,PGIM India Low Duration Fund - Direct Plan - Growth,PGIM India Low Duration Fund,01-Jan-13,Fixed Income,Low Duration Fund,Growth,Direct,Conservative ,1.5,Crisil Low Duration Debt Index,27.941,2023-09-29 00:00:00+00:00,103.9954,,INF663L01HE0,,Y,PROCD1-GR,,0.36,"The Objective Of The Scheme Is To Seek To Generate Income Through Investment Primarily In Low Duration Debt & Money Market Securities. However, There Can Be No Assurance That The Investmentobjective Of The Scheme Will Be Achieved. The Scheme Does Not Guarantee/ Indicate Any Returns.",https://www.pgimindiamf.com/forms-and-updates/sid-and-sai#SID,Low to Moderate,*,AUB4,"{'exit_load_period': None, 'exit_load_rate': None, 'exit_load_period_remark': None}","{'min_invest': None, 'min_invest_sip': None, 'min_invest_x': None, 'min_invest_sip_x': None}",1
118530,AMC11,Franklin Templeton Asset Management (India) Private Limited,Franklin India Low Duration Fund - Direct - Growth,Franklin India Low Duration Fund,01-Jan-13,Fixed Income,Low Duration Fund,Growth,Direct,Conservative ,1.5,NIFTY Low Duration Debt Index,28.6858,2022-08-07 00:00:00+00:00,51.0953,,INF090I01HG7,,Y,492-GR,,0.04,The Objective Of The Scheme Is To Earn Regular Income For Investors Through Investment Primarily In Debt Securities.,https://www.franklintempletonindia.com/investor/downloads/fund-documents,Low,Not Rated,AUB4,"{'exit_load_period': None, 'exit_load_rate': None, 'exit_load_period_remark': None}","{'min_invest': None, 'min_invest_sip': None, 'min_invest_x': None, 'min_invest_sip_x': None}",1
